GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC37,HC02_VC37,HC03_VC37,HC04_VC37,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC04_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC04_VC51,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC68,HC02_VC68,HC03_VC68,HC04_VC68,HC01_VC70,HC02_VC70,HC03_VC70,HC04_VC70,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC04_VC79,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC100,HC02_VC100,HC03_VC100,HC04_VC100,HC01_VC102,HC02_VC102,HC03_VC102,HC04_VC102,HC01_VC104,HC02_VC104,HC03_VC104,HC04_VC104
1400000US17031836600,17031836600,"Census Tract 8366, Cook County, Illinois",2276,410,2276,(X),1614,247,1614,(X),848,155,52.5,6.5,120,57,120,(X),84,54,70.0,20.8,2276,410,2276,(X),2219,401,97.5,3.8,57,90,2.5,3.8,2219,401,97.5,3.8,691,221,30.4,9.9,780,370,34.3,14.0,0,11,0.0,1.3,0,11,0.0,1.3,0,11,0.0,1.3,0,11,0.0,1.3,0,11,0.0,1.3,0,11,0.0,1.3,57,90,2.5,3.8,0,11,0.0,1.3,2276,410,2276,(X),704,221,30.9,10.0,828,399,36.4,14.9,2276,410,2276,(X),1284,394,56.4,14.2,417,232,18.3,9.8,992,377,43.6,14.2,219,98,9.6,4.6,754,370,33.1,14.1,0,11,0.0,1.3,0,11,0.0,1.3,1147,55,(X),(X)
1400000US17031836700,17031836700,"Census Tract 8367, Cook County, Illinois",2506,433,2506,(X),1574,254,1574,(X),983,148,62.5,4.9,194,58,194,(X),143,57,73.7,12.7,2506,433,2506,(X),2506,433,100.0,1.2,0,11,0.0,1.2,2506,433,100.0,1.2,252,187,10.1,7.1,1965,409,78.4,10.9,0,11,0.0,1.2,0,11,0.0,1.2,0,11,0.0,1.2,0,11,0.0,1.2,0,11,0.0,1.2,0,11,0.0,1.2,0,11,0.0,1.2,0,11,0.0,1.2,2506,433,2506,(X),252,187,10.1,7.1,1965,409,78.4,10.9,2506,433,2506,(X),533,296,21.3,10.9,226,194,9.0,7.5,1973,406,78.7,10.9,85,64,3.4,2.6,1888,409,75.3,11.1,0,11,0.0,1.2,0,11,0.0,1.2,912,61,(X),(X)
1400000US17031836800,17031836800,"Census Tract 8368, Cook County, Illinois",2566,527,2566,(X),1844,286,1844,(X),1090,243,59.1,7.7,293,65,293,(X),189,66,64.5,17.9,2566,527,2566,(X),2538,527,98.9,1.2,28,32,1.1,1.2,2538,527,98.9,1.2,102,90,4.0,3.5,2409,534,93.9,4.1,0,11,0.0,1.2,0,11,0.0,1.2,9,13,0.4,0.5,0,11,0.0,1.2,0,11,0.0,1.2,0,11,0.0,1.2,28,32,1.1,1.2,0,11,0.0,1.2,2566,527,2566,(X),130,102,5.1,4.0,2419,532,94.3,3.9,2566,527,2566,(X),38,41,1.5,1.6,18,28,0.7,1.1,2528,533,98.5,1.6,92,87,3.6,3.4,2409,534,93.9,4.1,18,28,0.7,1.1,18,28,0.7,1.1,1152,75,(X),(X)
1400000US17031836900,17031836900,"Census Tract 8369, Cook County, Illinois",1673,318,1673,(X),1087,187,1087,(X),681,144,62.6,6.9,108,57,108,(X),60,46,55.6,22.9,1673,318,1673,(X),1673,318,100.0,1.8,0,11,0.0,1.8,1673,318,100.0,1.8,44,40,2.6,2.3,1579,314,94.4,4.1,0,11,0.0,1.8,0,11,0.0,1.8,12,15,0.7,0.9,0,11,0.0,1.8,0,11,0.0,1.8,0,11,0.0,1.8,0,11,0.0,1.8,0,11,0.0,1.8,1673,318,1673,(X),44,40,2.6,2.3,1579,314,94.4,4.1,1673,318,1673,(X),60,63,3.6,3.8,0,11,0.0,1.8,1613,318,96.4,3.8,22,18,1.3,1.1,1579,314,94.4,4.1,0,11,0.0,1.8,0,11,0.0,1.8,636,36,(X),(X)
1400000US17031837000,17031837000,"Census Tract 8370, Cook County, Illinois",2338,414,2338,(X),1613,283,1613,(X),916,161,56.8,6.3,116,59,116,(X),69,46,59.5,26.7,2338,414,2338,(X),2333,415,99.8,0.3,5,8,0.2,0.3,2333,415,99.8,0.3,142,128,6.1,5.5,2145,422,91.7,5.8,0,11,0.0,1.3,0,11,0.0,1.3,1,2,0.0,0.1,1,2,0.0,0.1,0,11,0.0,1.3,0,11,0.0,1.3,5,8,0.2,0.3,0,11,0.0,1.3,2338,414,2338,(X),142,128,6.1,5.5,2150,422,92.0,5.8,2338,414,2338,(X),119,112,5.1,4.9,52,49,2.2,2.2,2219,420,94.9,4.9,68,64,2.9,2.8,2145,422,91.7,5.8,5,8,0.2,0.3,5,8,0.2,0.3,992,43,(X),(X)
1400000US17031837100,17031837100,"Census Tract 8371, Cook County, Illinois",2071,328,2071,(X),1577,202,1577,(X),872,126,55.3,5.7,404,76,404,(X),250,56,61.9,13.0,2071,328,2071,(X),2001,342,96.6,3.7,70,74,3.4,3.7,2001,342,96.6,3.7,244,120,11.8,5.8,1702,350,82.2,8.2,0,11,0.0,1.4,0,11,0.0,1.4,10,16,0.5,0.8,0,11,0.0,1.4,0,11,0.0,1.4,0,11,0.0,1.4,70,74,3.4,3.7,0,11,0.0,1.4,2071,328,2071,(X),314,144,15.2,7.2,1772,335,85.6,7.1,2071,328,2071,(X),135,105,6.5,5.1,73,73,3.5,3.5,1936,338,93.5,5.1,181,108,8.7,5.2,1702,350,82.2,8.2,43,62,2.1,3.0,43,62,2.1,3.0,968,54,(X),(X)
1400000US17031837300,17031837300,"Census Tract 8373, Cook County, Illinois",2035,332,2035,(X),1384,243,1384,(X),655,126,47.3,8.4,127,50,127,(X),76,36,59.8,17.8,2035,332,2035,(X),2021,338,99.3,1.1,14,21,0.7,1.1,2021,338,99.3,1.1,104,59,5.1,2.7,1866,323,91.7,3.9,0,11,0.0,1.5,0,11,0.0,1.5,35,40,1.7,2.0,9,14,0.4,0.7,0,11,0.0,1.5,0,11,0.0,1.5,14,21,0.7,1.1,0,11,0.0,1.5,2035,332,2035,(X),118,63,5.8,3.0,1866,323,91.7,3.9,2035,332,2035,(X),64,49,3.1,2.5,52,39,2.6,2.0,1971,335,96.9,2.5,89,48,4.4,2.2,1833,327,90.1,4.4,14,21,0.7,1.1,14,21,0.7,1.1,864,58,(X),(X)
1400000US17031837400,17031837400,"Census Tract 8374, Cook County, Illinois",2000,388,2000,(X),1377,240,1377,(X),784,170,56.9,8.5,150,74,150,(X),48,18,32.0,18.0,2000,388,2000,(X),2000,388,100.0,1.5,0,11,0.0,1.5,2000,388,100.0,1.5,116,105,5.8,5.2,1870,384,93.5,5.4,0,11,0.0,1.5,0,11,0.0,1.5,14,16,0.7,0.8,7,16,0.4,0.8,0,11,0.0,1.5,0,11,0.0,1.5,0,11,0.0,1.5,0,11,0.0,1.5,2000,388,2000,(X),116,105,5.8,5.2,1870,384,93.5,5.4,2000,388,2000,(X),11,17,0.6,0.9,8,16,0.4,0.8,1989,386,99.5,0.9,105,103,5.3,5.1,1870,384,93.5,5.4,0,11,0.0,1.5,0,11,0.0,1.5,874,51,(X),(X)
1400000US17031837800,17031837800,"Census Tract 8378, Cook County, Illinois",3431,479,3431,(X),2406,283,2406,(X),1205,158,50.1,6.1,141,72,141,(X),44,37,31.2,37.3,3431,479,3431,(X),3326,481,96.9,2.6,105,89,3.1,2.6,3326,481,96.9,2.6,430,146,12.5,4.3,2600,457,75.8,6.9,0,11,0.0,0.9,0,11,0.0,0.9,118,87,3.4,2.6,0,11,0.0,0.9,0,11,0.0,0.9,0,11,0.0,0.9,105,89,3.1,2.6,0,11,0.0,0.9,3431,479,3431,(X),535,145,15.6,4.4,2660,454,77.5,6.8,3431,479,3431,(X),359,225,10.5,6.2,211,197,6.1,5.5,3072,458,89.5,6.2,363,131,10.6,4.0,2531,460,73.8,7.0,60,54,1.7,1.6,60,54,1.7,1.6,1260,37,(X),(X)
1400000US17031838000,17031838000,"Census Tract 8380, Cook County, Illinois",2923,518,2923,(X),2022,240,2022,(X),1071,122,53.0,5.7,295,81,295,(X),217,67,73.6,14.3,2923,518,2923,(X),2842,524,97.2,2.1,81,60,2.8,2.1,2842,524,97.2,2.1,496,188,17.0,6.8,1957,539,67.0,9.2,26,40,0.9,1.4,0,11,0.0,1.0,137,120,4.7,4.3,0,11,0.0,1.0,0,11,0.0,1.0,0,11,0.0,1.0,81,60,2.8,2.1,0,11,0.0,1.0,2923,518,2923,(X),538,185,18.4,6.9,2008,540,68.7,9.1,2923,518,2923,(X),306,152,10.5,5.4,303,150,10.4,5.3,2617,528,89.5,5.4,458,189,15.7,6.8,1950,541,66.7,9.3,42,51,1.4,1.8,42,51,1.4,1.8,1388,62,(X),(X)
1400000US17031838100,17031838100,"Census Tract 8381, Cook County, Illinois",1860,242,1860,(X),1667,192,1667,(X),747,144,44.8,6.8,333,82,333,(X),145,62,43.5,16.2,1860,242,1860,(X),1771,237,95.2,2.2,89,42,4.8,2.2,1771,237,95.2,2.2,541,199,29.1,9.2,857,167,46.1,8.4,58,44,3.1,2.3,0,11,0.0,1.6,289,140,15.5,7.2,0,11,0.0,1.6,0,11,0.0,1.6,0,11,0.0,1.6,89,42,4.8,2.2,15,24,0.8,1.3,1860,242,1860,(X),615,197,33.1,8.8,882,166,47.4,8.5,1860,242,1860,(X),196,82,10.5,4.2,33,32,1.8,1.7,1664,226,89.5,4.2,495,195,26.6,9.1,848,166,45.6,8.4,32,32,1.7,1.8,32,32,1.7,1.8,1434,34,(X),(X)
1400000US17031838200,17031838200,"Census Tract 8382, Cook County, Illinois",1733,278,1733,(X),1335,257,1335,(X),717,180,53.7,9.3,167,97,167,(X),111,57,66.5,20.4,1733,278,1733,(X),1684,276,97.2,2.5,49,43,2.8,2.5,1684,276,97.2,2.5,843,246,48.6,9.9,316,102,18.2,5.8,0,11,0.0,1.7,0,11,0.0,1.7,485,174,28.0,9.5,10,16,0.6,1.0,0,11,0.0,1.7,0,11,0.0,1.7,49,43,2.8,2.5,9,18,0.5,1.0,1733,278,1733,(X),873,246,50.4,9.6,342,103,19.7,5.8,1733,278,1733,(X),321,193,18.5,9.9,273,191,15.8,9.9,1412,231,81.5,9.9,585,180,33.8,9.5,304,102,17.5,5.8,38,31,2.2,1.7,18,24,1.0,1.4,437,64,(X),(X)
1400000US17031838300,17031838300,"Census Tract 8383, Cook County, Illinois",1379,300,1379,(X),1151,241,1151,(X),559,133,48.6,12.4,90,47,90,(X),52,29,57.8,40.8,1379,300,1379,(X),1376,300,99.8,0.6,3,8,0.2,0.6,1376,300,99.8,0.6,556,254,40.3,14.1,727,224,52.7,12.9,0,11,0.0,2.1,0,11,0.0,2.1,45,32,3.3,2.5,0,11,0.0,2.1,0,11,0.0,2.1,0,11,0.0,2.1,3,8,0.2,0.6,0,11,0.0,2.1,1379,300,1379,(X),559,254,40.5,14.2,727,224,52.7,12.9,1379,300,1379,(X),276,235,20.0,14.8,84,65,6.1,4.7,1103,239,80.0,14.8,328,103,23.8,8.5,727,224,52.7,12.9,3,8,0.2,0.6,3,8,0.2,0.6,727,71,(X),(X)
1400000US17031838600,17031838600,"Census Tract 8386, Cook County, Illinois",1774,352,1774,(X),948,140,948,(X),556,87,58.6,8.4,111,32,111,(X),82,30,73.9,17.9,1774,352,1774,(X),1774,352,100.0,1.7,0,11,0.0,1.7,1774,352,100.0,1.7,66,52,3.7,3.0,1704,351,96.1,2.9,0,11,0.0,1.7,0,11,0.0,1.7,0,11,0.0,1.7,0,11,0.0,1.7,0,11,0.0,1.7,0,11,0.0,1.7,0,11,0.0,1.7,0,11,0.0,1.7,1774,352,1774,(X),66,52,3.7,3.0,1704,351,96.1,2.9,1774,352,1774,(X),50,47,2.8,2.8,31,30,1.7,1.8,1724,356,97.2,2.8,26,25,1.5,1.4,1698,352,95.7,3.2,0,11,0.0,1.7,0,11,0.0,1.7,625,43,(X),(X)
1400000US17031838700,17031838700,"Census Tract 8387, Cook County, Illinois",4584,711,4584,(X),2936,446,2936,(X),1772,276,60.4,6.2,272,91,272,(X),185,67,68.0,14.9,4584,711,4584,(X),4584,711,100.0,0.7,0,11,0.0,0.7,4584,711,100.0,0.7,247,241,5.4,5.3,4200,727,91.6,7.1,0,11,0.0,0.7,0,11,0.0,0.7,0,11,0.0,0.7,0,11,0.0,0.7,0,11,0.0,0.7,0,11,0.0,0.7,0,11,0.0,0.7,0,11,0.0,0.7,4584,711,4584,(X),247,241,5.4,5.3,4200,727,91.6,7.1,4584,711,4584,(X),276,251,6.0,5.6,255,230,5.6,5.1,4308,758,94.0,5.6,0,11,0.0,0.7,4171,732,91.0,7.3,0,11,0.0,0.7,0,11,0.0,0.7,1986,67,(X),(X)
1400000US17031838800,17031838800,"Census Tract 8388, Cook County, Illinois",3405,397,3405,(X),2197,239,2197,(X),1286,180,58.5,5.0,433,97,433,(X),254,66,58.7,11.6,3405,397,3405,(X),3405,397,100.0,0.9,0,11,0.0,0.9,3405,397,100.0,0.9,1200,302,35.2,7.6,1942,327,57.0,6.9,20,32,0.6,0.9,0,11,0.0,0.9,0,11,0.0,0.9,0,11,0.0,0.9,0,11,0.0,0.9,0,11,0.0,0.9,0,11,0.0,0.9,0,11,0.0,0.9,3405,397,3405,(X),1200,302,35.2,7.6,1942,327,57.0,6.9,3405,397,3405,(X),1292,275,37.9,6.5,1262,261,37.1,6.2,2113,328,62.1,6.5,159,77,4.7,2.2,1934,328,56.8,6.9,0,11,0.0,0.9,0,11,0.0,0.9,1262,41,(X),(X)
1400000US17031839000,17031839000,"Census Tract 8390, Cook County, Illinois",8126,877,8126,(X),7392,823,7392,(X),4026,640,54.5,7.4,509,199,509,(X),209,101,41.1,20.3,8126,877,8126,(X),7770,831,95.6,3.2,356,266,4.4,3.2,7770,831,95.6,3.2,5096,786,62.7,8.3,1013,565,12.5,6.4,7,12,0.1,0.1,0,16,0.0,0.4,1482,405,18.2,5.1,0,16,0.0,0.4,0,16,0.0,0.4,0,16,0.0,0.4,356,266,4.4,3.2,0,16,0.0,0.4,8126,877,8126,(X),5416,769,66.7,7.1,1101,583,13.5,6.5,8126,877,8126,(X),393,241,4.8,3.0,149,108,1.8,1.3,7733,917,95.2,3.0,4823,812,59.4,8.4,1006,565,12.4,6.3,356,266,4.4,3.2,349,264,4.3,3.1,4342,176,(X),(X)
1400000US17031839100,17031839100,"Census Tract 8391, Cook County, Illinois",4897,492,4897,(X),4628,400,4628,(X),2104,306,45.5,5.0,253,112,253,(X),57,50,22.5,18.0,4897,492,4897,(X),4763,497,97.3,1.6,134,77,2.7,1.6,4763,497,97.3,1.6,2930,384,59.8,6.6,761,394,15.5,7.2,0,11,0.0,0.6,0,11,0.0,0.6,931,272,19.0,5.7,15,29,0.3,0.6,0,11,0.0,0.6,0,11,0.0,0.6,134,77,2.7,1.6,0,11,0.0,0.6,4897,492,4897,(X),3052,393,62.3,6.9,761,394,15.5,7.2,4897,492,4897,(X),306,118,6.2,2.4,234,100,4.8,2.0,4591,493,93.8,2.4,2783,388,56.8,6.7,761,394,15.5,7.2,105,73,2.1,1.5,105,73,2.1,1.5,2767,129,(X),(X)
1400000US17031839200,17031839200,"Census Tract 8392, Cook County, Illinois",2226,285,2226,(X),1981,248,1981,(X),1104,181,55.7,6.8,303,87,303,(X),181,62,59.7,9.9,2226,285,2226,(X),2187,286,98.2,1.8,39,40,1.8,1.8,2187,286,98.2,1.8,225,98,10.1,4.3,1726,271,77.5,6.6,0,11,0.0,1.3,0,11,0.0,1.3,221,109,9.9,4.7,0,11,0.0,1.3,0,11,0.0,1.3,0,11,0.0,1.3,39,40,1.8,1.8,0,11,0.0,1.3,2226,285,2226,(X),264,107,11.9,4.7,1765,269,79.3,6.4,2226,285,2226,(X),50,44,2.2,2.0,38,41,1.7,1.9,2176,286,97.8,2.0,202,88,9.1,3.8,1726,271,77.5,6.6,27,32,1.2,1.4,27,32,1.2,1.4,1628,76,(X),(X)
1400000US17031839500,17031839500,"Census Tract 8395, Cook County, Illinois",1558,248,1558,(X),1305,180,1305,(X),728,123,55.8,7.0,457,89,457,(X),262,83,57.3,14.6,1558,248,1558,(X),1541,250,98.9,1.2,17,18,1.1,1.2,1541,250,98.9,1.2,306,135,19.6,8.2,1150,225,73.8,9.9,8,15,0.5,1.0,0,11,0.0,1.9,42,62,2.7,3.8,0,11,0.0,1.9,0,11,0.0,1.9,0,11,0.0,1.9,17,18,1.1,1.2,0,11,0.0,1.9,1558,248,1558,(X),323,139,20.7,8.6,1155,223,74.1,9.7,1558,248,1558,(X),48,58,3.1,3.7,43,57,2.8,3.7,1510,246,96.9,3.7,306,135,19.6,8.2,1150,225,73.8,9.9,12,17,0.8,1.1,12,17,0.8,1.1,955,45,(X),(X)
1400000US17031839600,17031839600,"Census Tract 8396, Cook County, Illinois",1891,241,1891,(X),1633,215,1633,(X),887,127,54.3,4.7,549,100,549,(X),346,92,63.0,10.5,1891,241,1891,(X),1881,241,99.5,0.7,10,13,0.5,0.7,1881,241,99.5,0.7,198,80,10.5,4.1,1662,231,87.9,4.6,0,11,0.0,1.6,0,11,0.0,1.6,21,19,1.1,1.0,8,12,0.4,0.7,0,11,0.0,1.6,0,11,0.0,1.6,10,13,0.5,0.7,0,11,0.0,1.6,1891,241,1891,(X),208,82,11.0,4.2,1667,231,88.2,4.5,1891,241,1891,(X),23,25,1.2,1.3,0,11,0.0,1.6,1868,243,98.8,1.3,198,80,10.5,4.1,1639,231,86.7,4.6,10,13,0.5,0.7,10,13,0.5,0.7,1057,40,(X),(X)
1400000US17031839700,17031839700,"Census Tract 8397, Cook County, Illinois",4971,573,4971,(X),3597,430,3597,(X),1723,251,47.9,4.5,405,169,405,(X),213,94,52.6,11.2,4971,573,4971,(X),4875,582,98.1,1.4,96,70,1.9,1.4,4875,582,98.1,1.4,2315,411,46.6,9.3,109,102,2.2,2.0,11,17,0.2,0.3,0,11,0.0,0.6,948,347,19.1,6.3,19,20,0.4,0.4,0,11,0.0,0.6,0,11,0.0,0.6,96,70,1.9,1.4,0,11,0.0,0.6,4971,573,4971,(X),2392,408,48.1,9.4,109,102,2.2,2.0,4971,573,4971,(X),2391,605,48.1,9.6,2225,592,44.8,9.6,2580,498,51.9,9.6,1353,294,27.2,6.9,109,102,2.2,2.0,41,43,0.8,0.9,41,43,0.8,0.9,2029,85,(X),(X)
1400000US17031839800,17031839800,"Census Tract 8398, Cook County, Illinois",2865,366,2865,(X),2439,301,2439,(X),1340,225,54.9,4.6,327,90,327,(X),177,52,54.1,11.1,2865,366,2865,(X),2816,369,98.3,2.4,49,69,1.7,2.4,2816,369,98.3,2.4,1607,296,56.1,9.9,7,10,0.2,0.3,16,25,0.6,0.9,0,11,0.0,1.0,690,317,24.1,9.8,6,11,0.2,0.4,0,11,0.0,1.0,0,11,0.0,1.0,49,69,1.7,2.4,0,11,0.0,1.0,2865,366,2865,(X),1656,302,57.8,10.1,12,13,0.4,0.5,2865,366,2865,(X),912,353,31.8,11.1,860,349,30.0,11.1,1953,379,68.2,11.1,1185,248,41.4,8.8,7,10,0.2,0.3,5,8,0.2,0.3,5,8,0.2,0.3,1254,50,(X),(X)
1400000US17031839900,17031839900,"Census Tract 8399, Cook County, Illinois",3686,326,3686,(X),2988,219,2988,(X),1590,133,53.2,3.3,416,115,416,(X),260,75,62.5,9.9,3686,326,3686,(X),3568,308,96.8,2.2,118,83,3.2,2.2,3568,308,96.8,2.2,2703,294,73.3,6.3,46,38,1.2,1.0,17,27,0.5,0.7,0,11,0.0,0.8,512,127,13.9,3.4,18,20,0.5,0.5,9,14,0.2,0.4,9,14,0.2,0.4,118,83,3.2,2.2,0,11,0.0,0.8,3686,326,3686,(X),2821,306,76.5,5.9,79,57,2.1,1.5,3686,326,3686,(X),845,245,22.9,6.3,803,249,21.8,6.4,2841,341,77.1,6.3,2198,300,59.6,6.5,46,38,1.2,1.0,85,74,2.3,1.9,85,74,2.3,1.9,1796,79,(X),(X)
1400000US17031840000,17031840000,"Census Tract 8400, Cook County, Illinois",2624,253,2624,(X),2160,198,2160,(X),1113,152,51.5,4.5,376,112,376,(X),236,89,62.8,13.8,2624,253,2624,(X),2541,238,96.8,3.2,83,86,3.2,3.2,2541,238,96.8,3.2,1331,252,50.7,9.0,43,66,1.6,2.5,0,11,0.0,1.1,0,11,0.0,1.1,841,178,32.1,5.8,36,35,1.4,1.3,0,11,0.0,1.1,0,11,0.0,1.1,83,86,3.2,3.2,0,11,0.0,1.1,2624,253,2624,(X),1414,260,53.9,8.7,60,70,2.3,2.7,2624,253,2624,(X),468,174,17.8,6.5,326,171,12.4,6.5,2156,274,82.2,6.5,1243,247,47.4,8.7,0,11,0.0,1.1,72,80,2.7,3.0,64,79,2.4,2.9,1036,59,(X),(X)
1400000US17031840100,17031840100,"Census Tract 8401, Cook County, Illinois",3011,304,3011,(X),2256,258,2256,(X),1166,180,51.7,4.8,294,115,294,(X),205,79,69.7,9.3,3011,304,3011,(X),3011,304,100.0,1.0,0,11,0.0,1.0,3011,304,100.0,1.0,876,312,29.1,10.3,0,11,0.0,1.0,0,11,0.0,1.0,0,11,0.0,1.0,1723,328,57.2,8.9,51,68,1.7,2.3,0,11,0.0,1.0,0,11,0.0,1.0,0,11,0.0,1.0,0,11,0.0,1.0,3011,304,3011,(X),876,312,29.1,10.3,0,11,0.0,1.0,3011,304,3011,(X),627,408,20.8,13.3,595,419,19.8,13.6,2384,453,79.2,13.3,661,286,22.0,9.6,0,11,0.0,1.0,0,11,0.0,1.0,0,11,0.0,1.0,1141,35,(X),(X)
1400000US17031840200,17031840200,"Census Tract 8402, Cook County, Illinois",2495,288,2495,(X),1956,208,1956,(X),1040,141,53.2,4.1,229,77,229,(X),103,39,45.0,9.7,2495,288,2495,(X),2472,292,99.1,1.3,23,32,0.9,1.3,2472,292,99.1,1.3,838,292,33.6,10.6,23,25,0.9,1.0,0,11,0.0,1.2,0,11,0.0,1.2,1415,236,56.7,10.2,21,20,0.8,0.8,0,11,0.0,1.2,0,11,0.0,1.2,23,32,0.9,1.3,0,11,0.0,1.2,2495,288,2495,(X),861,293,34.5,10.6,46,47,1.8,1.9,2495,288,2495,(X),498,281,20.0,9.8,480,276,19.2,9.6,1997,227,80.0,9.8,530,200,21.2,7.8,23,25,0.9,1.0,23,32,0.9,1.3,23,32,0.9,1.3,905,21,(X),(X)
1400000US17031840300,17031840300,"Census Tract 8403, Cook County, Illinois",4213,479,4213,(X),3049,326,3049,(X),1445,148,47.4,3.0,368,97,368,(X),197,68,53.5,12.3,4213,479,4213,(X),4058,436,96.3,3.9,155,167,3.7,3.9,4058,436,96.3,3.9,1980,449,47.0,9.5,112,140,2.7,3.3,155,118,3.7,2.8,10,17,0.2,0.4,844,259,20.0,6.1,0,11,0.0,0.7,0,11,0.0,0.7,0,11,0.0,0.7,155,167,3.7,3.9,15,24,0.4,0.6,4213,479,4213,(X),2110,477,50.1,9.2,257,237,6.1,5.4,4213,479,4213,(X),2753,444,65.3,5.7,2529,467,60.0,6.3,1460,255,34.7,5.7,415,114,9.9,2.6,101,121,2.4,2.8,0,11,0.0,0.7,0,11,0.0,0.7,1330,47,(X),(X)
1400000US17031840400,17031840400,"Census Tract 8404, Cook County, Illinois",3228,395,3228,(X),2481,293,2481,(X),1186,190,47.8,4.2,297,84,297,(X),180,63,60.6,13.3,3228,395,3228,(X),3182,392,98.6,1.4,46,45,1.4,1.4,3182,392,98.6,1.4,1311,334,40.6,9.7,110,105,3.4,3.2,57,62,1.8,2.0,0,11,0.0,0.9,900,236,27.9,7.3,0,11,0.0,0.9,0,11,0.0,0.9,0,11,0.0,0.9,46,45,1.4,1.4,0,11,0.0,0.9,3228,395,3228,(X),1343,338,41.6,9.7,119,110,3.7,3.4,3228,395,3228,(X),1392,367,43.1,8.5,1373,367,42.5,8.6,1836,297,56.9,8.5,826,193,25.6,5.6,110,105,3.4,3.2,0,11,0.0,0.9,0,11,0.0,0.9,1237,53,(X),(X)
1400000US17031840700,17031840700,"Census Tract 8407, Cook County, Illinois",4296,537,4296,(X),2962,371,2962,(X),1376,223,46.5,4.3,159,70,159,(X),83,52,52.2,22.4,4296,537,4296,(X),4214,521,98.1,2.1,82,93,1.9,2.1,4214,521,98.1,2.1,3229,549,75.2,8.3,123,79,2.9,1.9,21,35,0.5,0.8,0,11,0.0,0.7,15,21,0.3,0.5,0,11,0.0,0.7,0,11,0.0,0.7,0,11,0.0,0.7,82,93,1.9,2.1,0,11,0.0,0.7,4296,537,4296,(X),3275,546,76.2,7.8,173,96,4.0,2.3,4296,537,4296,(X),3798,532,88.4,5.4,3451,543,80.3,6.9,498,238,11.6,5.4,358,227,8.3,5.1,111,76,2.6,1.8,14,31,0.3,0.7,14,31,0.3,0.7,1350,55,(X),(X)
1400000US17031840800,17031840800,"Census Tract 8408, Cook County, Illinois",3598,373,3598,(X),2211,293,2211,(X),1210,153,54.7,4.1,143,68,143,(X),68,37,47.6,20.5,3598,373,3598,(X),3528,363,98.1,1.7,70,63,1.9,1.7,3528,363,98.1,1.7,2624,448,72.9,9.6,8,11,0.2,0.3,44,73,1.2,2.1,0,11,0.0,0.8,26,41,0.7,1.1,0,11,0.0,0.8,0,11,0.0,0.8,0,11,0.0,0.8,70,63,1.9,1.7,0,11,0.0,0.8,3598,373,3598,(X),2652,446,73.7,9.5,14,15,0.4,0.4,3598,373,3598,(X),3511,380,97.6,1.9,3459,379,96.1,2.5,87,70,2.4,1.9,37,39,1.0,1.1,8,11,0.2,0.3,11,17,0.3,0.5,11,17,0.3,0.5,1023,32,(X),(X)
1400000US17031841000,17031841000,"Census Tract 8410, Cook County, Illinois",689,104,689,(X),581,91,581,(X),400,62,68.8,7.0,92,44,92,(X),69,32,75.0,13.2,689,104,689,(X),669,100,97.1,2.9,20,21,2.9,2.9,669,100,97.1,2.9,107,58,15.5,9.0,383,87,55.6,9.3,0,11,0.0,4.3,0,11,0.0,4.3,179,81,26.0,10.0,15,24,2.2,3.3,0,11,0.0,4.3,0,11,0.0,4.3,20,21,2.9,2.9,0,11,0.0,4.3,689,104,689,(X),127,60,18.4,9.2,403,94,58.5,9.8,689,104,689,(X),0,11,0.0,4.3,0,11,0.0,4.3,689,104,100.0,4.3,107,58,15.5,9.0,383,87,55.6,9.3,20,21,2.9,2.9,20,21,2.9,2.9,642,84,(X),(X)
